线路ID,站点ID,经度,纬度
1004路(庆荣路东川公路-白龙港),向东六队,121.748599,31.243134
1004路(庆荣路东川公路-白龙港),邬家宅,121.750234,31.241297
1004路(庆荣路东川公路-白龙港),利民小学,121.751819,31.239476
1004路(庆荣路东川公路-白龙港),白龙港,121.749938,31.238426
1006路(东力新村-永宁路巨峰路),东力新村,121.632242,31.293022
1006路(东力新村-永宁路巨峰路),高设路东靖路,121.628588,31.2985
1006路(东力新村-永宁路巨峰路),高宝路高建路,121.626486,31.296143
1006路(东力新村-永宁路巨峰路),高宝路金京路,121.62294,31.296208
1006路(东力新村-永宁路巨峰路),金京路源华路,121.623425,31.286653
1006路(东力新村-永宁路巨峰路),巨峰路金京路,121.622733,31.285487
1006路(东力新村-永宁路巨峰路),巨峰路金高路,121.618591,31.285603
1006路(东力新村-永宁路巨峰路),金高路巨峰路,121.616561,31.284666
1006路(东力新村-永宁路巨峰路),永宁路巨峰路,121.61996,31.284876
1005路(晨阳西路新共路-中横港路东立新村桥),晨阳西路新共路,121.741589,31.177391
1005路(晨阳西路新共路-中横港路东立新村桥),晨阳西路临翠路,121.743512,31.17792
1005路(晨阳西路新共路-中横港路东立新村桥),晨阳西路建宜路,121.750343,31.18023
1005路(晨阳西路新共路-中横港路东立新村桥),川南奉公路晨阳路,121.752347,31.18213
1005路(晨阳西路新共路-中横港路东立新村桥),朝晖路川南奉公路,121.751942,31.186057
1005路(晨阳西路新共路-中横港路东立新村桥),朝晖路江明路,121.755742,31.186617
1005路(晨阳西路新共路-中横港路东立新村桥),东亭路朝晖路,121.757943,31.186478
1005路(晨阳西路新共路-中横港路东立新村桥),东亭路晚霞路,121.758626,31.183014
1005路(晨阳西路新共路-中横港路东立新村桥),东亭路晨阳路,121.759174,31.180292
1005路(晨阳西路新共路-中横港路东立新村桥),东亭路军民路,121.760377,31.179392
1005路(晨阳西路新共路-中横港路东立新村桥),东立新村,121.764811,31.178685
1005路(晨阳西路新共路-中横港路东立新村桥),中横港路东立新村桥,121.76636,31.173834
1009路(水华路橄榄路-滴水湖地铁站(下客站)),水华路橄榄路,121.896947,30.892632
1009路(水华路橄榄路-滴水湖地铁站(下客站)),水华路方竹路,121.893883,30.896049
1009路(水华路橄榄路-滴水湖地铁站(下客站)),方竹路水华路,121.895032,30.900384
1009路(水华路橄榄路-滴水湖地铁站(下客站)),方竹路(建桥学院北门),121.899281,30.900635
1009路(水华路橄榄路-滴水湖地铁站(下客站)),方竹路沪城环路,121.906944,30.900507
1009路(水华路橄榄路-滴水湖地铁站(下客站)),茉莉路方竹路,121.913255,30.901429
1009路(水华路橄榄路-滴水湖地铁站(下客站)),宜浩佳园,121.917027,30.906999
1009路(水华路橄榄路-滴水湖地铁站(下客站)),环湖西三路杞青路,121.926199,30.913854
1009路(水华路橄榄路-滴水湖地铁站(下客站)),临港大道环湖西三路,121.931279,30.917545
1009路(水华路橄榄路-滴水湖地铁站(下客站)),滴水湖地铁站(下客站),121.935152,30.913196
100路(吴淞路天潼路-吉浦路仁德路),吴淞路天潼路,121.495971,31.250901
100路(吴淞路天潼路-吉浦路仁德路),吴淞路海宁路,121.494871,31.258294
100路(吴淞路天潼路-吉浦路仁德路),四平路溧阳路,121.495334,31.264804
100路(吴淞路天潼路-吉浦路仁德路),欧阳路吉祥路,121.496304,31.270576
100路(吴淞路天潼路-吉浦路仁德路),欧阳路四达路,121.494804,31.273597
100路(吴淞路天潼路-吉浦路仁德路),欧阳路祥德路,121.493416,31.278303
100路(吴淞路天潼路-吉浦路仁德路),欧阳路大连西路,121.492778,31.280734
100路(吴淞路天潼路-吉浦路仁德路),大连西路曲阳路,121.495006,31.282215
100路(吴淞路天潼路-吉浦路仁德路),玉田路曲阳路,121.49841,31.28483
100路(吴淞路天潼路-吉浦路仁德路),赤峰路曲阳路,121.498325,31.287916
100路(吴淞路天潼路-吉浦路仁德路),曲阳路中山北二路,121.497445,31.29275
100路(吴淞路天潼路-吉浦路仁德路),逸仙路纪念路,121.494426,31.304197
100路(吴淞路天潼路-吉浦路仁德路),江湾(逸仙路),121.492387,31.308987
100路(吴淞路天潼路-吉浦路仁德路),逸仙路场中路,121.491996,31.31262
100路(吴淞路天潼路-吉浦路仁德路),政立路逸仙路,121.494449,31.313623
100路(吴淞路天潼路-吉浦路仁德路),政立路国权北路,121.501438,31.313626
100路(吴淞路天潼路-吉浦路仁德路),武川路武东路,121.502435,31.310237
100路(吴淞路天潼路-吉浦路仁德路),吉浦路仁德路,121.496879,31.309566
1010路(巨峰路地铁站-长岛路东陆路),巨峰路地铁站,121.59599,31.286694
1010路(巨峰路地铁站-长岛路东陆路),双桥路利津路,121.59943,31.290135
1010路(巨峰路地铁站-长岛路东陆路),利津路巨峰路,121.60036,31.287936
1010路(巨峰路地铁站-长岛路东陆路),凌河路利津路,121.601219,31.283259
1010路(巨峰路地铁站-长岛路东陆路),归昌路五莲路,121.606199,31.2834
1010路(巨峰路地铁站-长岛路东陆路),博兴路归昌路,121.607991,31.281648
1010路(巨峰路地铁站-长岛路东陆路),博兴路凌河路,121.607942,31.277478
1010路(巨峰路地铁站-长岛路东陆路),东陆路长岛路,121.606815,31.274392
1010路(巨峰路地铁站-长岛路东陆路),长岛路东陆路,121.609326,31.271986
1015路(莱阳路夏碧路-莱阳路行南路),莱阳路夏碧路,121.5889,31.340495
1015路(莱阳路夏碧路-莱阳路行南路),夏碧路张杨北路,121.591443,31.341887
1015路(莱阳路夏碧路-莱阳路行南路),季景路夏碧路,121.595112,31.343121
1015路(莱阳路夏碧路-莱阳路行南路),秋霞路杨高北路,121.597569,31.342527
1015路(莱阳路夏碧路-莱阳路行南路),航津路地铁站,121.600215,31.34171
1015路(莱阳路夏碧路-莱阳路行南路),兰嵩路白萱路,121.599132,31.334523
1015路(莱阳路夏碧路-莱阳路行南路),秋岚路张杨北路,121.597656,31.332811
1015路(莱阳路夏碧路-莱阳路行南路),行南路张杨北路,121.594551,31.33398
1015路(莱阳路夏碧路-莱阳路行南路),行南路南新路,121.592469,31.33578
1015路(莱阳路夏碧路-莱阳路行南路),莱阳路行南路,121.589504,31.335287
1016路(金高路俱进路-东力新村),金高路俱进路,121.611951,31.304005
1016路(金高路俱进路-东力新村),金高路万安街,121.613989,31.300947
1016路(金高路俱进路-东力新村),东靖路金高路,121.617537,31.298463
1016路(金高路俱进路-东力新村),东靖路金京路,121.623247,31.299081
1016路(金高路俱进路-东力新村),东靖路高设路,121.627248,31.299512
1016路(金高路俱进路-东力新村),东力新村,121.632283,31.293074
1017路区间(张杨北路洲海路-张杨北路洲海路),张杨北路洲海路,121.595869,31.317951
1017路区间(张杨北路洲海路-张杨北路洲海路),芳菲路繁锦路,121.594005,31.314708
1017路区间(张杨北路洲海路-张杨北路洲海路),莱阳路芳湄路,121.589545,31.316004
1017路区间(张杨北路洲海路-张杨北路洲海路),莱阳路启帆路,121.589558,31.318171
1017路区间(张杨北路洲海路-张杨北路洲海路),繁锦路洲海路,121.592976,31.319856
1017路区间(张杨北路洲海路-张杨北路洲海路),张杨北路洲海路,121.595874,31.318113
1018路(灵岩南路永泰路-云台路杨南路),灵岩南路永泰路,121.509393,31.141789
1018路(灵岩南路永泰路-云台路杨南路),永泰路灵岩南路,121.512366,31.14134
1018路(灵岩南路永泰路-云台路杨南路),永泰路三新路,121.515497,31.142271
1018路(灵岩南路永泰路-云台路杨南路),永泰路上南路,121.519175,31.143461
1018路(灵岩南路永泰路-云台路杨南路),上南路永泰路,121.520128,31.144953
1018路(灵岩南路永泰路-云台路杨南路),上南路三林路,121.515291,31.151512
1018路(灵岩南路永泰路-云台路杨南路),华夏西路上南路,121.514833,31.154313
1018路(灵岩南路永泰路-云台路杨南路),华夏西路云台路(东方医院南院),121.521561,31.155082
1018路(灵岩南路永泰路-云台路杨南路),东明路联明路,121.524799,31.160231
1018路(灵岩南路永泰路-云台路杨南路),云台路杨南路,121.518125,31.159771
1022路(林浦路停车场-海阳路长清路),林浦路停车场,121.480019,31.151501
1022路(林浦路停车场-海阳路长清路),华夏西路林浦路,121.484865,31.152154
1022路(林浦路停车场-海阳路长清路),华夏西路灵岩南路,121.501776,31.153753
1022路(林浦路停车场-海阳路长清路),杨南路灵岩南路,121.504628,31.156257
1022路(林浦路停车场-海阳路长清路),杨南路上南路,121.509663,31.157118
1022路(林浦路停车场-海阳路长清路),海阳路上南路,121.505836,31.162337
1022路(林浦路停车场-海阳路长清路),海阳路灵岩南路,121.503298,31.16134
1022路(林浦路停车场-海阳路长清路),海阳路长清路,121.498744,31.159973
1027路(威斯路杨高北一路-大同路和龙路),威斯路杨高北一路,121.593838,31.36966
1027路(威斯路杨高北一路-大同路和龙路),港电路,121.599838,31.362356
1027路(威斯路杨高北一路-大同路和龙路),花山路杨高北路,121.58909,31.356205
1027路(威斯路杨高北一路-大同路和龙路),大同路花山路,121.58626,31.354605
1027路(威斯路杨高北一路-大同路和龙路),大同路清溪路,121.584926,31.350631
1027路(威斯路杨高北一路-大同路和龙路),大同路石家街(市七医院),121.58454,31.347917
1027路(威斯路杨高北一路-大同路和龙路),大同路和龙路,121.58237,31.345421
1026路(张杨北路博兴路-新金桥路金豫路),张杨北路博兴路,121.592512,31.268067
1026路(张杨北路博兴路-新金桥路金豫路),博兴路张杨北路,121.594674,31.270525
1026路(张杨北路博兴路-新金桥路金豫路),台儿庄路博兴路,121.596673,31.269109
1026路(张杨北路博兴路-新金桥路金豫路),长岛路台儿庄路,121.599763,31.267423
1026路(张杨北路博兴路-新金桥路金豫路),荷泽路胶东路,121.604042,31.265941
1026路(张杨北路博兴路-新金桥路金豫路),胶东路台儿庄路,121.603458,31.263587
1026路(张杨北路博兴路-新金桥路金豫路),胶东路平度路,121.60079,31.261546
1026路(张杨北路博兴路-新金桥路金豫路),平度路杨高中路,121.600471,31.259347
1026路(张杨北路博兴路-新金桥路金豫路),金藏路新金桥路,121.603589,31.255145
1026路(张杨北路博兴路-新金桥路金豫路),金藏路,121.605297,31.252992
1026路(张杨北路博兴路-新金桥路金豫路),云桥路金藏路,121.608709,31.251579
1026路(张杨北路博兴路-新金桥路金豫路),川桥路金滇路,121.612873,31.249831
1026路(张杨北路博兴路-新金桥路金豫路),金湘路川桥路,121.617047,31.252382
1026路(张杨北路博兴路-新金桥路金豫路),金湘路宁桥路,121.616283,31.254883
1026路(张杨北路博兴路-新金桥路金豫路),宁桥路金港路,121.621332,31.257287
1026路(张杨北路博兴路-新金桥路金豫路),新金桥路金豫路,121.622899,31.260041
1025路(三林世博家园-鹏飞路陈春路),三林世博家园,121.541539,31.174365
1025路(三林世博家园-鹏飞路陈春路),陈春路下南路,121.546241,31.176105
1025路(三林世博家园-鹏飞路陈春路),下南路商汇,121.547971,31.175674
1025路(三林世博家园-鹏飞路陈春路),绿林路下南路,121.550262,31.174728
1025路(三林世博家园-鹏飞路陈春路),绿林路锦绣路,121.554268,31.175863
1025路(三林世博家园-鹏飞路陈春路),绿林路陈春路,121.555077,31.177145
1025路(三林世博家园-鹏飞路陈春路),陈春路博华路,121.55584,31.178466
1025路(三林世博家园-鹏飞路陈春路),鹏飞路陈春路,121.562263,31.181617
1020路(拯安路慈桥路(横沔卫生中心)-康达路关岳路),拯安路慈桥路(横沔卫生中心),121.622706,31.146276
1020路(拯安路慈桥路(横沔卫生中心)-康达路关岳路),秀沿路慈桥路,121.623874,31.143653
1020路(拯安路慈桥路(横沔卫生中心)-康达路关岳路),秀沿路箭桥路,121.617072,31.143434
1020路(拯安路慈桥路(横沔卫生中心)-康达路关岳路),秀沿路环桥路,121.61192,31.143287
1020路(拯安路慈桥路(横沔卫生中心)-康达路关岳路),秀沿路地铁站(汤巷馨村),121.60787,31.143149
1020路(拯安路慈桥路(横沔卫生中心)-康达路关岳路),川周公路罗山南路,121.604241,31.137062
1020路(拯安路慈桥路(横沔卫生中心)-康达路关岳路),康佳路康达路,121.601612,31.133512
1020路(拯安路慈桥路(横沔卫生中心)-康达路关岳路),康弘路康佳路,121.604738,31.131921
1020路(拯安路慈桥路(横沔卫生中心)-康达路关岳路),康弘路康丽路,121.60618,31.12937
1020路(拯安路慈桥路(横沔卫生中心)-康达路关岳路),康弘路康汇路,121.606674,31.126878
1020路(拯安路慈桥路(横沔卫生中心)-康达路关岳路),康达路关岳路,121.60362,31.127191
1028路(利航路创业路-华夏东路华东路),利航路创业路,121.693877,31.218839
1028路(利航路创业路-华夏东路华东路),利航路建业路,121.695027,31.216689
1028路(利航路创业路-华夏东路华东路),利航路置业路,121.696446,31.213516
1028路(利航路创业路-华夏东路华东路),置业路川沙路,121.698916,31.213547
1028路(利航路创业路-华夏东路华东路),川沙路华夏东路,121.702469,31.20742
1028路(利航路创业路-华夏东路华东路),华夏东路川沙路,121.698454,31.20615
1028路(利航路创业路-华夏东路华东路),华夏东路妙境路,121.694178,31.205744
1028路(利航路创业路-华夏东路华东路),华夏东路华东路,121.688784,31.204496
1031路(园二路新园路-启帆路张杨北路),园二路新园路,121.640697,31.321359
1031路(园二路新园路-启帆路张杨北路),新园路洲海路,121.636605,31.324587
1031路(园二路新园路-启帆路张杨北路),洲海路兰嵩路,121.598732,31.322481
1031路(园二路新园路-启帆路张杨北路),启帆路张杨北路,121.595503,31.318756
1034路(芦恒路枢纽站-懿行路和炯路),芦恒路枢纽站,121.506249,31.123604
1034路(芦恒路枢纽站-懿行路和炯路),和融路三彩路,121.506304,31.130599
1034路(芦恒路枢纽站-懿行路和炯路),三舒路和融路,121.510256,31.130618
1034路(芦恒路枢纽站-懿行路和炯路),懿行路三鲁路,121.513265,31.131333
1034路(芦恒路枢纽站-懿行路和炯路),懿行路和炯路,121.518669,31.131471
1033路(长岛路船舶新村-张杨北路五莲路),长岛路船舶新村,121.583108,31.273872
1033路(长岛路船舶新村-张杨北路五莲路),长岛路博兴路,121.584235,31.275262
1033路(长岛路船舶新村-张杨北路五莲路),莱阳路博兴路,121.583938,31.278109
1033路(长岛路船舶新村-张杨北路五莲路),莱阳路五莲路,121.588462,31.28065
1033路(长岛路船舶新村-张杨北路五莲路),利津路莱阳路,121.587982,31.284438
1033路(长岛路船舶新村-张杨北路五莲路),利津路浦东北路,121.585484,31.285168
1033路(长岛路船舶新村-张杨北路五莲路),浦东北路东陆路,121.584608,31.287533
1033路(长岛路船舶新村-张杨北路五莲路),东陆路地铁站,121.586931,31.288539
1033路(长岛路船舶新村-张杨北路五莲路),东陆路莱阳路,121.591997,31.286137
1033路(长岛路船舶新村-张杨北路五莲路),张杨北路五莲路,121.59431,31.276848
1035路(欣河村老人活动室-纬二路建中路),欣河村老人活动室,121.834967,31.019078
1035路(欣河村老人活动室-纬二路建中路),欣河村15组,121.8343,31.024088
1035路(欣河村老人活动室-纬二路建中路),欣河村委,121.834205,31.027647
1035路(欣河村老人活动室-纬二路建中路),欣河路欣铁路,121.841886,31.028761
1035路(欣河村老人活动室-纬二路建中路),中心河桥,121.842393,31.031986
1035路(欣河村老人活动室-纬二路建中路),建港村18组,121.841769,31.038481
1035路(欣河村老人活动室-纬二路建中路),建西路沪南公路,121.841217,31.041072
1035路(欣河村老人活动室-纬二路建中路),港西,121.840152,31.045686
1035路(欣河村老人活动室-纬二路建中路),老港镇政府,121.84596,31.045593
1035路(欣河村老人活动室-纬二路建中路),老港小学,121.847015,31.041443
1035路(欣河村老人活动室-纬二路建中路),纬二路建中路,121.846429,31.040271
1037路(万隆村民委员会-书院地铁站),万隆村民委员会,121.813604,30.96657
1037路(万隆村民委员会-书院地铁站),严木桥路祥凯路,121.814453,30.962911
1037路(万隆村民委员会-书院地铁站),祥跃路严木桥路,121.817745,30.962262
1037路(万隆村民委员会-书院地铁站),万科兴隆苑,121.818414,30.963524
1037路(万隆村民委员会-书院地铁站),祥跃路祥安路,121.820472,30.967298
1037路(万隆村民委员会-书院地铁站),祥福路祥跃路,121.822147,30.971435
1037路(万隆村民委员会-书院地铁站),万和路振万路,121.822569,30.97481
1037路(万隆村民委员会-书院地铁站),万祥路振万路,121.826481,30.975205
1037路(万隆村民委员会-书院地铁站),三三公路万牧路,121.828645,30.976616
1037路(万隆村民委员会-书院地铁站),万红桥,121.835837,30.973986
1037路(万隆村民委员会-书院地铁站),临港大道新泥路(新三),121.846037,30.969821
1037路(万隆村民委员会-书院地铁站),书院地铁站,121.855119,30.965726
1039路(新雅路丽雅路(王港卫生院)-紫雅路陈家沟路(唐镇新虹村委)),新雅路丽雅路(王港卫生院),121.687967,31.242282
1039路(新雅路丽雅路(王港卫生院)-紫雅路陈家沟路(唐镇新虹村委)),虹盛路虹昌路,121.688838,31.244289
1039路(新雅路丽雅路(王港卫生院)-紫雅路陈家沟路(唐镇新虹村委)),虹盛路上丰路,121.687443,31.247088
1039路(新雅路丽雅路(王港卫生院)-紫雅路陈家沟路(唐镇新虹村委)),上丰路宏雅路,121.682179,31.246702
1039路(新雅路丽雅路(王港卫生院)-紫雅路陈家沟路(唐镇新虹村委)),上丰路华东路,121.678903,31.245832
1039路(新雅路丽雅路(王港卫生院)-紫雅路陈家沟路(唐镇新虹村委)),卡园三路华东路,121.677699,31.241155
1039路(新雅路丽雅路(王港卫生院)-紫雅路陈家沟路(唐镇新虹村委)),上丰路卡园路,121.673545,31.244621
1039路(新雅路丽雅路(王港卫生院)-紫雅路陈家沟路(唐镇新虹村委)),上丰路顾唐路,121.667685,31.24351
1039路(新雅路丽雅路(王港卫生院)-紫雅路陈家沟路(唐镇新虹村委)),上丰路金丰路,121.664177,31.242438
1039路(新雅路丽雅路(王港卫生院)-紫雅路陈家沟路(唐镇新虹村委)),金丰北路洁雅路,121.661612,31.246822
1039路(新雅路丽雅路(王港卫生院)-紫雅路陈家沟路(唐镇新虹村委)),陈家沟路金丰北路,121.659464,31.250005
1039路(新雅路丽雅路(王港卫生院)-紫雅路陈家沟路(唐镇新虹村委)),紫雅路陈家沟路(唐镇新虹村委),121.655017,31.248534
1042路(川沙路上川路-东川公路顾高公路),川沙路上川路,121.673054,31.286736
1042路(川沙路上川路-东川公路顾高公路),上川路川沙路,121.674882,31.285025
1042路(川沙路上川路-东川公路顾高公路),上川路金钻路,121.683618,31.289013
1042路(川沙路上川路-东川公路顾高公路),上川路凌空路,121.687678,31.290313
1042路(川沙路上川路-东川公路顾高公路),群乐,121.69371,31.293538
1042路(川沙路上川路-东川公路顾高公路),建新码头,121.689807,31.297889
1042路(川沙路上川路-东川公路顾高公路),林场,121.68629,31.30227
1042路(川沙路上川路-东川公路顾高公路),联合村,121.683874,31.305267
1042路(川沙路上川路-东川公路顾高公路),东川公路顾高公路,121.680447,31.310427
1038路(丹桂佳苑-红光村委会),丹桂佳苑,121.769395,31.033055
1038路(丹桂佳苑-红光村委会),惠园路南团公路,121.771034,31.036475
1038路(丹桂佳苑-红光村委会),靖海南路迎薰路,121.774358,31.040451
1038路(丹桂佳苑-红光村委会),靖海南路康锦路,121.774497,31.042906
1038路(丹桂佳苑-红光村委会),靖海南路沪南公路,121.774686,31.046387
1038路(丹桂佳苑-红光村委会),东门加油站,121.769808,31.050251
1038路(丹桂佳苑-红光村委会),南汇汽车站,121.769826,31.052861
1038路(丹桂佳苑-红光村委会),南祝路人民东路,121.769363,31.05573
1038路(丹桂佳苑-红光村委会),拱极路南祝路,121.771335,31.059601
1038路(丹桂佳苑-红光村委会),惠南文化艺术中心,121.775436,31.061163
1038路(丹桂佳苑-红光村委会),靖海路塘红路,121.776024,31.066828
1038路(丹桂佳苑-红光村委会),红光花苑,121.778081,31.069461
1038路(丹桂佳苑-红光村委会),红光村委会,121.780102,31.069573
1043路(沪城环路共享区-滴水湖地铁站(下客站)),沪城环路共享区,121.909739,30.888525
1043路(沪城环路共享区-滴水湖地铁站(下客站)),古棕路沪城环路,121.918331,30.883427
1043路(沪城环路共享区-滴水湖地铁站(下客站)),古棕路美人蕉路,121.920317,30.886619
1043路(沪城环路共享区-滴水湖地铁站(下客站)),古棕路马樱丹路,121.923568,30.889412
1043路(沪城环路共享区-滴水湖地铁站(下客站)),环湖西三路古棕路,121.927698,30.891408
1043路(沪城环路共享区-滴水湖地铁站(下客站)),海港大道环湖西三路,121.931613,30.890291
1043路(沪城环路共享区-滴水湖地铁站(下客站)),环湖西一路海港大道,121.935296,30.897256
1043路(沪城环路共享区-滴水湖地铁站(下客站)),环湖西一路申港大道,121.933146,30.904025
1043路(沪城环路共享区-滴水湖地铁站(下客站)),临港展示中心,121.933815,30.90741
1043路(沪城环路共享区-滴水湖地铁站(下客站)),环湖西一路临港大道,121.935342,30.910184
1043路(沪城环路共享区-滴水湖地铁站(下客站)),滴水湖地铁站(下客站),121.935257,30.913213
1045路(陇桥路金吉路-新金桥路金豫路),陇桥路金吉路,121.639977,31.279248
1045路(陇桥路金吉路-新金桥路金豫路),金吉路秦桥路,121.638129,31.275223
1045路(陇桥路金吉路-新金桥路金豫路),金吉路榕桥路,121.638165,31.272287
1045路(陇桥路金吉路-新金桥路金豫路),金海路金穗路,121.640487,31.269907
1045路(陇桥路金吉路-新金桥路金豫路),新金桥路金穗路,121.64055,31.26677
1045路(陇桥路金吉路-新金桥路金豫路),新金桥路冀桥路,121.635142,31.266696
1045路(陇桥路金吉路-新金桥路金豫路),新金桥路申江路,121.629807,31.265296
1045路(陇桥路金吉路-新金桥路金豫路),新金桥路唐陆路,121.626811,31.263263
1045路(陇桥路金吉路-新金桥路金豫路),新金桥路金豫路,121.622894,31.260095
1047路(航城路赵行村-界龙村),航城路赵行村,121.661856,31.13262
1047路(航城路赵行村-界龙村),航城路友谊队,121.664491,31.133753
1047路(航城路赵行村-界龙村),航城路沙金队,121.670846,31.135627
1047路(航城路赵行村-界龙村),航城路六奉公路,121.67792,31.137833
1047路(航城路赵行村-界龙村),航城路鹿川路,121.685152,31.140352
1047路(航城路赵行村-界龙村),唐黄路航城路,121.690928,31.144598
1047路(航城路赵行村-界龙村),唐黄路学桥村,121.688471,31.150597
1047路(航城路赵行村-界龙村),唐黄路周家队,121.686095,31.156523
1047路(航城路赵行村-界龙村),唐黄路北辅路,121.683962,31.161792
1047路(航城路赵行村-界龙村),唐黄路迎宾大道,121.682646,31.165195
1047路(航城路赵行村-界龙村),黄楼,121.677341,31.169694
1047路(航城路赵行村-界龙村),栏学路乐丰路(黄楼中学),121.675477,31.171745
1047路(航城路赵行村-界龙村),界龙一路栏学路,121.674422,31.175484
1047路(航城路赵行村-界龙村),华家宅,121.683786,31.17894
1047路(航城路赵行村-界龙村),界龙村,121.689935,31.181651
1049路(雪野路沂南路-浦东南路上南路),雪野路沂南路,121.512116,31.202192
1049路(雪野路沂南路-浦东南路上南路),世博村路沂南路,121.513416,31.202619
1049路(雪野路沂南路-浦东南路上南路),世博村路华丰路,121.513307,31.200239
1049路(雪野路沂南路-浦东南路上南路),雪野路华丰路,121.51045,31.197418
1049路(雪野路沂南路-浦东南路上南路),雪野路上南路,121.501904,31.187473
1049路(雪野路沂南路-浦东南路上南路),浦东南路上南路,121.502273,31.184311
1050路(秀沿西路-华夏西路云台路(东方医院南院)),秀沿西路,121.538257,31.136125
1050路(秀沿西路-华夏西路云台路(东方医院南院)),秀沿西路康颂路,121.541661,31.135413
1050路(秀沿西路-华夏西路云台路(东方医院南院)),秀沿西路杨高南路,121.545425,31.136336
1050路(秀沿西路-华夏西路云台路(东方医院南院)),永泰路环林东路,121.537251,31.150043
1050路(秀沿西路-华夏西路云台路(东方医院南院)),东明路永泰路,121.53134,31.150323
1050路(秀沿西路-华夏西路云台路(东方医院南院)),尚博路东明路,121.526148,31.154694
1050路(秀沿西路-华夏西路云台路(东方医院南院)),尚博路云台路,121.522945,31.152941
1050路(秀沿西路-华夏西路云台路(东方医院南院)),云台路尚博路,121.521194,31.15306
1050路(秀沿西路-华夏西路云台路(东方医院南院)),华夏西路云台路(东方医院南院),121.521472,31.155084
1055路(界龙村-唐镇地铁站),界龙村,121.689792,31.181767
1055路(界龙村-唐镇地铁站),华家宅,121.683688,31.178902
1055路(界龙村-唐镇地铁站),界龙一路栏学路,121.674368,31.175469
1055路(界龙村-唐镇地铁站),栏杆,121.672906,31.178982
1055路(界龙村-唐镇地铁站),仓库场,121.672329,31.183965
1055路(界龙村-唐镇地铁站),乐乡,121.672244,31.186992
1055路(界龙村-唐镇地铁站),三灶浜,121.670713,31.192583
1055路(界龙村-唐镇地铁站),微捷路华夏东路,121.669585,31.199889
1055路(界龙村-唐镇地铁站),南曹,121.667721,31.206132
1055路(界龙村-唐镇地铁站),唐陆路创新路,121.666436,31.208715
1055路(界龙村-唐镇地铁站),唐陆路唐镇路,121.663036,31.214182
1055路(界龙村-唐镇地铁站),唐镇地铁站,121.663312,31.221285
1051路(御霞路御衡路-康杉路临御路),御霞路御衡路,121.590863,31.159324
