线路ID,站点ID,经度,纬度
1034路(懿行路和炯路-芦恒路枢纽站(下客站)),懿行路和炯路,121.518724,31.131275
1034路(懿行路和炯路-芦恒路枢纽站(下客站)),和炯路林展路,121.516006,31.129788
1034路(懿行路和炯路-芦恒路枢纽站(下客站)),林展路懿行路,121.514793,31.13077
1034路(懿行路和炯路-芦恒路枢纽站(下客站)),懿行路三鲁路,121.511842,31.130511
1034路(懿行路和炯路-芦恒路枢纽站(下客站)),三舒路和融路,121.510086,31.130944
1034路(懿行路和炯路-芦恒路枢纽站(下客站)),和融路三彩路,121.506062,31.130557
1034路(懿行路和炯路-芦恒路枢纽站(下客站)),芦恒路枢纽站(下客站),121.505738,31.123876
1006路(永宁路巨峰路-东力新村),永宁路巨峰路,121.619964,31.284891
1006路(永宁路巨峰路-东力新村),巨峰路金京路,121.622017,31.285412
1006路(永宁路巨峰路-东力新村),金京路源华路,121.623454,31.287595
1006路(永宁路巨峰路-东力新村),高宝路金京路,121.624532,31.296162
1006路(永宁路巨峰路-东力新村),高宝路高建路,121.62605,31.296139
1006路(永宁路巨峰路-东力新村),高设路东靖路,121.628595,31.298231
1006路(永宁路巨峰路-东力新村),东力新村,121.632231,31.293042
1005路(中横港路东立新村桥-晨阳西路新共路),中横港路东立新村桥,121.766366,31.173835
1005路(中横港路东立新村桥-晨阳西路新共路),东立新村,121.764699,31.178736
1005路(中横港路东立新村桥-晨阳西路新共路),东亭路军民路,121.760437,31.179407
1005路(中横港路东立新村桥-晨阳西路新共路),东亭路晨阳路,121.759134,31.180523
1005路(中横港路东立新村桥-晨阳西路新共路),东亭路晚霞路,121.758658,31.182852
1005路(中横港路东立新村桥-晨阳西路新共路),东亭路朝晖路,121.757967,31.186362
1005路(中横港路东立新村桥-晨阳西路新共路),朝晖路江明路,121.754387,31.186413
1005路(中横港路东立新村桥-晨阳西路新共路),朝晖路川南奉公路,121.752339,31.186111
1005路(中横港路东立新村桥-晨阳西路新共路),晨阳路川南奉公路,121.752042,31.180917
1005路(中横港路东立新村桥-晨阳西路新共路),晨阳西路建宜路,121.750223,31.180276
1005路(中横港路东立新村桥-晨阳西路新共路),晨阳西路临翠路,121.744137,31.178202
1005路(中横港路东立新村桥-晨阳西路新共路),晨阳西路新共路,121.741604,31.177395
1010路(长岛路东陆路-巨峰路地铁站),长岛路东陆路,121.609316,31.271975
1010路(长岛路东陆路-巨峰路地铁站),牟平路博兴路,121.605747,31.271473
1010路(长岛路东陆路-巨峰路地铁站),博兴路东陆路,121.604408,31.274119
1010路(长岛路东陆路-巨峰路地铁站),博兴路凌河路,121.607885,31.277171
1010路(长岛路东陆路-巨峰路地铁站),博兴路归昌路,121.607974,31.281299
1010路(长岛路东陆路-巨峰路地铁站),归昌路五莲路,121.606666,31.283405
1010路(长岛路东陆路-巨峰路地铁站),凌河路利津路,121.601277,31.283309
1010路(长岛路东陆路-巨峰路地铁站),利津路巨峰路,121.600352,31.288354
1010路(长岛路东陆路-巨峰路地铁站),双桥路利津路,121.599309,31.290119
1010路(长岛路东陆路-巨峰路地铁站),巨峰路地铁站,121.596007,31.286679
1015路(莱阳路行南路-莱阳路夏碧路),莱阳路行南路,121.589504,31.335418
1015路(莱阳路行南路-莱阳路夏碧路),行南路南新路,121.592225,31.335966
1015路(莱阳路行南路-莱阳路夏碧路),行南路张杨北路,121.594567,31.333979
1015路(莱阳路行南路-莱阳路夏碧路),秋岚路张杨北路,121.597334,31.332815
1015路(莱阳路行南路-莱阳路夏碧路),兰嵩路白萱路,121.599071,31.334701
1015路(莱阳路行南路-莱阳路夏碧路),航津路地铁站,121.60042,31.341752
1015路(莱阳路行南路-莱阳路夏碧路),秋霞路杨高北路,121.597824,31.342623
1015路(莱阳路行南路-莱阳路夏碧路),季景路夏碧路,121.595223,31.342959
1015路(莱阳路行南路-莱阳路夏碧路),夏碧路张杨北路,121.591486,31.341922
1015路(莱阳路行南路-莱阳路夏碧路),莱阳路夏碧路,121.588949,31.340464
1017路(张杨北路洲海路-张杨北路洲海路),张杨北路洲海路,121.595875,31.318124
1017路(张杨北路洲海路-张杨北路洲海路),芳菲路繁锦路,121.594007,31.314703
1017路(张杨北路洲海路-张杨北路洲海路),莱阳路芳湄路,121.58952,31.316003
1017路(张杨北路洲海路-张杨北路洲海路),莱阳路启帆路,121.589533,31.31817
1017路(张杨北路洲海路-张杨北路洲海路),洲海路莱阳路,121.588271,31.322654
1017路(张杨北路洲海路-张杨北路洲海路),浦东北路行南路,121.584368,31.328384
1017路(张杨北路洲海路-张杨北路洲海路),庭安路浦东北路,121.584682,31.330675
1017路(张杨北路洲海路-张杨北路洲海路),莱阳路衡安路,121.589533,31.32732
1017路(张杨北路洲海路-张杨北路洲海路),繁锦路洲海路,121.592983,31.319894
1017路(张杨北路洲海路-张杨北路洲海路),张杨北路洲海路,121.595871,31.318224
1022路(海阳路长清路-林浦路停车场),海阳路长清路,121.498753,31.159976
1022路(海阳路长清路-林浦路停车场),海阳路灵岩南路,121.503285,31.16134
1022路(海阳路长清路-林浦路停车场),海阳路上南路,121.505994,31.162394
1022路(海阳路长清路-林浦路停车场),杨南路上南路,121.509658,31.157122
1022路(海阳路长清路-林浦路停车场),杨南路灵岩南路,121.505018,31.156303
1022路(海阳路长清路-林浦路停车场),华夏西路灵岩南路,121.502862,31.154054
1022路(海阳路长清路-林浦路停车场),华夏西路林浦路,121.481169,31.152065
1022路(海阳路长清路-林浦路停车场),林浦路停车场,121.479997,31.151497
1020路(康达路关岳路-拯安路慈桥路(横沔卫生中心)),康达路关岳路,121.603581,31.127293
1020路(康达路关岳路-拯安路慈桥路(横沔卫生中心)),康丽路康达路,121.603806,31.129538
1020路(康达路关岳路-拯安路慈桥路(横沔卫生中心)),康弘路康佳路,121.604735,31.131922
1020路(康达路关岳路-拯安路慈桥路(横沔卫生中心)),康达路康佳路,121.60059,31.133793
1020路(康达路关岳路-拯安路慈桥路(横沔卫生中心)),川周公路罗山南路,121.604053,31.13695
1020路(康达路关岳路-拯安路慈桥路(横沔卫生中心)),秀沿路地铁站,121.605674,31.142963
1020路(康达路关岳路-拯安路慈桥路(横沔卫生中心)),秀沿路环桥路,121.612209,31.143293
1020路(康达路关岳路-拯安路慈桥路(横沔卫生中心)),秀沿路箭桥路,121.615367,31.14339
1020路(康达路关岳路-拯安路慈桥路(横沔卫生中心)),秀沿路慈桥路,121.624952,31.14359
1020路(康达路关岳路-拯安路慈桥路(横沔卫生中心)),拯安路慈桥路(横沔卫生中心),121.62267,31.146269
1016路(东力新村-金高路俱进路),东力新村,121.632255,31.293129
1016路(东力新村-金高路俱进路),东靖路申江路,121.630737,31.300064
1016路(东力新村-金高路俱进路),东靖路金京路,121.624489,31.299254
1016路(东力新村-金高路俱进路),新行路东靖路,121.618928,31.300662
1016路(东力新村-金高路俱进路),新行路万安街,121.618738,31.302925
1016路(东力新村-金高路俱进路),俱进路新行路,121.616795,31.305503
1016路(东力新村-金高路俱进路),金高路俱进路,121.611869,31.304125
1018路(云台路杨南路-灵岩南路永泰路),云台路杨南路,121.51805,31.159981
1018路(云台路杨南路-灵岩南路永泰路),华夏西路云台路(东方医院南院),121.519254,31.155141
1018路(云台路杨南路-灵岩南路永泰路),上南路三林路,121.514937,31.151637
1018路(云台路杨南路-灵岩南路永泰路),三林路上南路,121.51589,31.148233
1018路(云台路杨南路-灵岩南路永泰路),三林路三新路,121.511182,31.146588
1018路(云台路杨南路-灵岩南路永泰路),灵岩南路永泰路,121.509431,31.141735
1026路(新金桥路金豫路-张杨北路博兴路),新金桥路金豫路,121.622895,31.260072
1026路(新金桥路金豫路-张杨北路博兴路),宁桥路金港路,121.621477,31.257329
1026路(新金桥路金豫路-张杨北路博兴路),金湘路宁桥路,121.616222,31.255091
1026路(新金桥路金豫路-张杨北路博兴路),金湘路川桥路,121.616949,31.252664
1026路(新金桥路金豫路-张杨北路博兴路),川桥路金滇路,121.612727,31.249874
1026路(新金桥路金豫路-张杨北路博兴路),云桥路金藏路,121.607784,31.251394
1026路(新金桥路金豫路-张杨北路博兴路),金藏路,121.605348,31.25293
1026路(新金桥路金豫路-张杨北路博兴路),金藏路新金桥路,121.603701,31.255164
1026路(新金桥路金豫路-张杨北路博兴路),平度路杨高中路,121.601046,31.258772
1026路(新金桥路金豫路-张杨北路博兴路),胶东路平度路,121.6004,31.26128
1026路(新金桥路金豫路-张杨北路博兴路),胶东路台儿庄路,121.603583,31.263676
1026路(新金桥路金豫路-张杨北路博兴路),荷泽路胶东路,121.604222,31.265628
1026路(新金桥路金豫路-张杨北路博兴路),长岛路台儿庄路,121.600431,31.267689
1026路(新金桥路金豫路-张杨北路博兴路),长岛路张杨北路,121.592794,31.266455
1026路(新金桥路金豫路-张杨北路博兴路),张杨北路博兴路,121.592484,31.26801
100路(吉浦路仁德路-吴淞路天潼路),吉浦路仁德路,121.496867,31.309448
100路(吉浦路仁德路-吴淞路天潼路),武川路武东路,121.501264,31.307524
100路(吉浦路仁德路-吴淞路天潼路),武川路政立路,121.503123,31.311839
100路(吉浦路仁德路-吴淞路天潼路),政立路国权北路,121.501255,31.313725
100路(吉浦路仁德路-吴淞路天潼路),政立路逸仙路,121.495375,31.313721
100路(吉浦路仁德路-吴淞路天潼路),逸仙路场中路,121.491845,31.311855
100路(吉浦路仁德路-吴淞路天潼路),江湾(逸仙路),121.492505,31.308322
100路(吉浦路仁德路-吴淞路天潼路),逸仙路纪念路,121.493799,31.304955
100路(吉浦路仁德路-吴淞路天潼路),大柏树(曲阳路),121.497428,31.295143
100路(吉浦路仁德路-吴淞路天潼路),曲阳路玉田路,121.497123,31.286487
100路(吉浦路仁德路-吴淞路天潼路),大连西路曲阳路,121.494477,31.282317
100路(吉浦路仁德路-吴淞路天潼路),欧阳路大连西路,121.492896,31.280327
100路(吉浦路仁德路-吴淞路天潼路),欧阳路祥德路,121.493965,31.276666
100路(吉浦路仁德路-吴淞路天潼路),欧阳路四达路,121.494679,31.274181
100路(吉浦路仁德路-吴淞路天潼路),欧阳路吉祥路,121.495735,31.271454
100路(吉浦路仁德路-吴淞路天潼路),四平路溧阳路,121.495223,31.265037
100路(吉浦路仁德路-吴淞路天潼路),吴淞路海宁路,121.495672,31.255993
100路(吉浦路仁德路-吴淞路天潼路),吴淞路天潼路,121.495986,31.250884
1027路(大同路和龙路-威斯路杨高北一路),大同路和龙路,121.582295,31.345312
1027路(大同路和龙路-威斯路杨高北一路),和龙路清溪路,121.579133,31.347166
1027路(大同路和龙路-威斯路杨高北一路),清溪路张杨北路,121.580332,31.348821
1027路(大同路和龙路-威斯路杨高北一路),大同路花山路,121.586311,31.354453
1027路(大同路和龙路-威斯路杨高北一路),花山路杨高北路,121.589769,31.356423
1027路(大同路和龙路-威斯路杨高北一路),威斯路杨高北一路,121.593816,31.369924
1025路(鹏飞路陈春路-三林世博家园),鹏飞路陈春路,121.562252,31.181612
1025路(鹏飞路陈春路-三林世博家园),鹏岳路陈春路,121.55987,31.180626
1025路(鹏飞路陈春路-三林世博家园),陈春路博华路,121.555985,31.178502
1025路(鹏飞路陈春路-三林世博家园),绿林路陈春路,121.555136,31.176792
1025路(鹏飞路陈春路-三林世博家园),绿林路锦绣路,121.553627,31.175741
1025路(鹏飞路陈春路-三林世博家园),绿林路下南路,121.550096,31.174656
1025路(鹏飞路陈春路-三林世博家园),下南路商汇,121.548237,31.175177
1025路(鹏飞路陈春路-三林世博家园),三里路下南路,121.545879,31.17595
1025路(鹏飞路陈春路-三林世博家园),三林世博家园,121.542133,31.174328
1031路(启帆路张杨北路-园二路新园路),启帆路张杨北路,121.595485,31.318762
1031路(启帆路张杨北路-园二路新园路),繁锦路洲海路,121.592987,31.320251
1031路(启帆路张杨北路-园二路新园路),洲海路兰嵩路,121.597506,31.322352
1031路(启帆路张杨北路-园二路新园路),新园路洲海路,121.63673,31.324415
1031路(启帆路张杨北路-园二路新园路),园二路新园路,121.640733,31.321393
1033路(张杨北路五莲路-长岛路船舶新村),张杨北路五莲路,121.594311,31.276858
1033路(张杨北路五莲路-长岛路船舶新村),五莲路兰城路,121.591514,31.276415
1033路(张杨北路五莲路-长岛路船舶新村),莱阳路五莲路,121.587418,31.279918
1033路(张杨北路五莲路-长岛路船舶新村),莱阳路博兴路,121.584102,31.278205
1033路(张杨北路五莲路-长岛路船舶新村),长岛路博兴路,121.584128,31.27518
1033路(张杨北路五莲路-长岛路船舶新村),长岛路船舶新村,121.583084,31.273795
1035路(纬二路建中路-欣河村老人活动室),纬二路建中路,121.846411,31.040156
1035路(纬二路建中路-欣河村老人活动室),老港小学,121.846901,31.041966
1035路(纬二路建中路-欣河村老人活动室),老港镇政府,121.84598,31.045675
1035路(纬二路建中路-欣河村老人活动室),港西,121.840725,31.045775
1035路(纬二路建中路-欣河村老人活动室),建西路沪南公路,121.841219,31.041096
1035路(纬二路建中路-欣河村老人活动室),建港村18组,121.841758,31.038508
1035路(纬二路建中路-欣河村老人活动室),中心河桥,121.842423,31.032049
1035路(纬二路建中路-欣河村老人活动室),欣河路欣铁路,121.841596,31.028804
1035路(纬二路建中路-欣河村老人活动室),欣河村委,121.834208,31.027752
1035路(纬二路建中路-欣河村老人活动室),欣河村15组,121.834297,31.024119
1035路(纬二路建中路-欣河村老人活动室),欣河村老人活动室,121.834799,31.019108
1009路(滴水湖地铁站-水华路橄榄路),滴水湖地铁站,121.935752,30.91377
1009路(滴水湖地铁站-水华路橄榄路),环湖西三路临港大道,121.929279,30.917825
1009路(滴水湖地铁站-水华路橄榄路),环湖西三路花柏路,121.924002,30.90958
1009路(滴水湖地铁站-水华路橄榄路),宜浩佳园,121.91745,30.906996
1009路(滴水湖地铁站-水华路橄榄路),茉莉路竹柏路,121.913119,30.906082
1009路(滴水湖地铁站-水华路橄榄路),方竹路茉莉路,121.911812,30.900609
1009路(滴水湖地铁站-水华路橄榄路),方竹路沪城环路,121.906544,30.900489
1009路(滴水湖地铁站-水华路橄榄路),方竹路(建桥学院北门),121.898868,30.90067
1009路(滴水湖地铁站-水华路橄榄路),方竹路水华路,121.894829,30.900369
1009路(滴水湖地铁站-水华路橄榄路),水华路方竹路,121.893423,30.899203
1009路(滴水湖地铁站-水华路橄榄路),水华路橄榄路,121.896973,30.892603
1036路(六灶镇社区卫生中心-沈家宅),六灶镇社区卫生中心,121.719968,31.116012
1036路(六灶镇社区卫生中心-沈家宅),六灶新镇,121.714149,31.115114
1036路(六灶镇社区卫生中心-沈家宅),新华,121.711083,31.11527
1036路(六灶镇社区卫生中心-沈家宅),六灶,121.706394,31.122837
1036路(六灶镇社区卫生中心-沈家宅),六灶小学,121.70007,31.121809
1036路(六灶镇社区卫生中心-沈家宅),鹿川路周祝公路,121.695235,31.121278
1036路(六灶镇社区卫生中心-沈家宅),陶家宅,121.690025,31.129477
1036路(六灶镇社区卫生中心-沈家宅),七灶村委会,121.686598,31.134067
1036路(六灶镇社区卫生中心-沈家宅),沈家宅,121.683467,31.138302
1039路(紫雅路陈家沟路(唐镇新虹村委)-新雅路丽雅路(王港卫生院)),紫雅路陈家沟路(唐镇新虹村委),121.655041,31.248534
1039路(紫雅路陈家沟路(唐镇新虹村委)-新雅路丽雅路(王港卫生院)),陈家沟路金丰北路,121.659348,31.249973
1039路(紫雅路陈家沟路(唐镇新虹村委)-新雅路丽雅路(王港卫生院)),金丰北路洁雅路,121.661621,31.246768
1039路(紫雅路陈家沟路(唐镇新虹村委)-新雅路丽雅路(王港卫生院)),上丰路金丰路,121.664545,31.242595
1039路(紫雅路陈家沟路(唐镇新虹村委)-新雅路丽雅路(王港卫生院)),上丰路顾唐路,121.667743,31.243521
1039路(紫雅路陈家沟路(唐镇新虹村委)-新雅路丽雅路(王港卫生院)),上丰路卡园路,121.67369,31.244652
1039路(紫雅路陈家沟路(唐镇新虹村委)-新雅路丽雅路(王港卫生院)),卡园三路华东路,121.677162,31.24102
1039路(紫雅路陈家沟路(唐镇新虹村委)-新雅路丽雅路(王港卫生院)),上丰路华东路,121.678366,31.245667
1039路(紫雅路陈家沟路(唐镇新虹村委)-新雅路丽雅路(王港卫生院)),上丰路宏雅路,121.681343,31.2465
1039路(紫雅路陈家沟路(唐镇新虹村委)-新雅路丽雅路(王港卫生院)),虹盛路上丰路,121.687371,31.247249
1039路(紫雅路陈家沟路(唐镇新虹村委)-新雅路丽雅路(王港卫生院)),虹盛路虹昌路,121.68875,31.244308
1039路(紫雅路陈家沟路(唐镇新虹村委)-新雅路丽雅路(王港卫生院)),新雅路丽雅路(王港卫生院),121.688117,31.242174
1043路(滴水湖地铁站-沪城环路共享区(下客站)),滴水湖地铁站,121.935779,30.913795
1043路(滴水湖地铁站-沪城环路共享区(下客站)),环湖西一路临港大道,121.935559,30.910666
1043路(滴水湖地铁站-沪城环路共享区(下客站)),环湖西一路北黄日港路,121.93318,30.901499
1043路(滴水湖地铁站-沪城环路共享区(下客站)),环湖西一路海港大道,121.936288,30.895843
1043路(滴水湖地铁站-沪城环路共享区(下客站)),海港大道环湖西二路,121.932814,30.891481
1043路(滴水湖地铁站-沪城环路共享区(下客站)),环湖西三路海港大道,121.929392,30.889897
1043路(滴水湖地铁站-沪城环路共享区(下客站)),古棕路环湖西三路,121.926198,30.89171
1043路(滴水湖地铁站-沪城环路共享区(下客站)),古棕路美人蕉路,121.920055,30.886554
1043路(滴水湖地铁站-沪城环路共享区(下客站)),沪城环路古棕路,121.916995,30.883199
1043路(滴水湖地铁站-沪城环路共享区(下客站)),沪城环路共享区(下客站),121.909749,30.88852
1037路(书院地铁站-万隆村民委员会),书院地铁站,121.85563,30.965843
1037路(书院地铁站-万隆村民委员会),临港大道新泥路(新三),121.846918,30.969663
1037路(书院地铁站-万隆村民委员会),万红桥,121.835472,30.974122
1037路(书院地铁站-万隆村民委员会),三三公路万牧路,121.828707,30.976596
1037路(书院地铁站-万隆村民委员会),万祥路振万路,121.826498,30.975218
1037路(书院地铁站-万隆村民委员会),万和路振万路,121.822478,30.97466
1037路(书院地铁站-万隆村民委员会),祥福路祥跃路,121.822285,30.971402
1037路(书院地铁站-万隆村民委员会),祥跃路祥安路,121.820439,30.967245
1037路(书院地铁站-万隆村民委员会),万科兴隆苑,121.818377,30.963444
1037路(书院地铁站-万隆村民委员会),祥跃路严木桥路,121.817645,30.962077
1037路(书院地铁站-万隆村民委员会),严木桥路祥凯路,121.814435,30.96292
1037路(书院地铁站-万隆村民委员会),万隆村民委员会,121.813679,30.966559
1038路(红光村委会-丹桂佳苑),红光村委会,121.780824,31.069613
1038路(红光村委会-丹桂佳苑),红光花苑,121.7779,31.069467
1038路(红光村委会-丹桂佳苑),靖海路塘红路,121.775973,31.06635
1038路(红光村委会-丹桂佳苑),惠南文化艺术中心,121.775361,31.061306
1038路(红光村委会-丹桂佳苑),拱极路南祝路,121.773048,31.059438
1038路(红光村委会-丹桂佳苑),南祝路拱极路,121.769828,31.058829
1038路(红光村委会-丹桂佳苑),南祝路人民东路,121.769285,31.055713
1038路(红光村委会-丹桂佳苑),南汇汽车站,121.769788,31.052654
1038路(红光村委会-丹桂佳苑),东门加油站,121.769748,31.050929
1038路(红光村委会-丹桂佳苑),靖海南路沪南公路,121.774736,31.047074
1038路(红光村委会-丹桂佳苑),靖海南路康锦路,121.774499,31.042883
1038路(红光村委会-丹桂佳苑),靖海南路迎薰路,121.774295,31.04023
1038路(红光村委会-丹桂佳苑),惠园路南团公路,121.772249,31.036387
1038路(红光村委会-丹桂佳苑),丹桂佳苑,121.769685,31.033189
1042路(东川公路顾高公路-川沙路上川路),东川公路顾高公路,121.680456,31.310418
1042路(东川公路顾高公路-川沙路上川路),联合村,121.683672,31.305508
1042路(东川公路顾高公路-川沙路上川路),林场,121.68621,31.302365
1042路(东川公路顾高公路-川沙路上川路),建新码头,121.68952,31.298103
1042路(东川公路顾高公路-川沙路上川路),群乐,121.693495,31.293621
1042路(东川公路顾高公路-川沙路上川路),上川路凌空路,121.687607,31.290374
1042路(东川公路顾高公路-川沙路上川路),上川路金钻路,121.681449,31.288383
1042路(东川公路顾高公路-川沙路上川路),上川路川沙路,121.674931,31.285143
1042路(东川公路顾高公路-川沙路上川路),川沙路上川路,121.673018,31.286628
1041路(六灶港桥-卫亭路百熙路),六灶港桥,121.744173,31.126059
1041路(六灶港桥-卫亭路百熙路),星光村1组,121.744227,31.123327
1041路(六灶港桥-卫亭路百熙路),祝惠路祝景路,121.744662,31.119482
1041路(六灶港桥-卫亭路百熙路),祝西村15组,121.744083,31.113102
1041路(六灶港桥-卫亭路百熙路),祝西村文化活动中心,121.746446,31.108851
1041路(六灶港桥-卫亭路百熙路),祝西村11组,121.751229,31.110238
1041路(六灶港桥-卫亭路百熙路),祝西村委,121.757212,31.111239
1041路(六灶港桥-卫亭路百熙路),卫亭路南祝路,121.766976,31.107119
1041路(六灶港桥-卫亭路百熙路),卫亭路百熙路,121.772755,31.10845
1047路(界龙村-航城路赵行村),界龙村,121.689742,31.181768
1047路(界龙村-航城路赵行村),华家宅,121.683701,31.178907
1047路(界龙村-航城路赵行村),界龙一路栏学路,121.674431,31.175485
1047路(界龙村-航城路赵行村),栏学路乐丰路(黄楼中学),121.675401,31.171982
1047路(界龙村-航城路赵行村),黄楼,121.676811,31.169499
1047路(界龙村-航城路赵行村),唐黄路迎宾大道,121.682543,31.165204
1047路(界龙村-航城路赵行村),唐黄路北辅路,121.684546,31.160124
1047路(界龙村-航城路赵行村),唐黄路周家队,121.686509,31.1553
1047路(界龙村-航城路赵行村),唐黄路学桥村,121.689203,31.148547
1047路(界龙村-航城路赵行村),唐黄路航城路,121.690942,31.14434
1047路(界龙村-航城路赵行村),航城路鹿川路,121.681168,31.139028
1047路(界龙村-航城路赵行村),航城路六奉公路,121.675298,31.137061
1047路(界龙村-航城路赵行村),航城路沙金队,121.670492,31.135601
1047路(界龙村-航城路赵行村),航城路友谊队,121.664415,31.133812
1047路(界龙村-航城路赵行村),航城路赵行村,121.661747,31.13266
1049路(浦东南路上南路-雪野路沂南路),浦东南路上南路,121.502342,31.184331
1049路(浦东南路上南路-雪野路沂南路),云台路浦东南路,121.505891,31.188582
1049路(浦东南路上南路-雪野路沂南路),雪野路华丰路,121.510831,31.198146
1049路(浦东南路上南路-雪野路沂南路),雪野路沂南路,121.512122,31.202154
1045路(新金桥路金豫路-陇桥路金吉路),新金桥路金豫路,121.622876,31.260032
1045路(新金桥路金豫路-陇桥路金吉路),新金桥路唐陆路,121.62694,31.26327
1045路(新金桥路金豫路-陇桥路金吉路),新金桥路申江路,121.629954,31.265315
1045路(新金桥路金豫路-陇桥路金吉路),新金桥路冀桥路,121.633332,31.26658
1045路(新金桥路金豫路-陇桥路金吉路),新金桥路金穗路,121.640078,31.26668
1045路(新金桥路金豫路-陇桥路金吉路),金海路金穗路,121.640491,31.270029
1045路(新金桥路金豫路-陇桥路金吉路),金吉路榕桥路,121.63816,31.272221
1045路(新金桥路金豫路-陇桥路金吉路),金吉路秦桥路,121.638129,31.275118
1045路(新金桥路金豫路-陇桥路金吉路),陇桥路金吉路,121.639969,31.279252
1052路(金桥路浦东大道(庆宁寺)-金桥路锦绣东路),金桥路浦东大道(庆宁寺),121.576654,31.273166
1052路(金桥路浦东大道(庆宁寺)-金桥路锦绣东路),金桥路浦东大道,121.578037,31.271522
1052路(金桥路浦东大道(庆宁寺)-金桥路锦绣东路),栖山路金桥路,121.579443,31.267738
1052路(金桥路浦东大道(庆宁寺)-金桥路锦绣东路),栖山路友林路,121.57492,31.265457
1052路(金桥路浦东大道(庆宁寺)-金桥路锦绣东路),云山路栖山路,121.573577,31.263609
1052路(金桥路浦东大道(庆宁寺)-金桥路锦绣东路),云山路博山东路,121.576591,31.258817
1052路(金桥路浦东大道(庆宁寺)-金桥路锦绣东路),云山路张杨路,121.579277,31.254653
1052路(金桥路浦东大道(庆宁寺)-金桥路锦绣东路),金杨路云山路,121.582636,31.253577
1052路(金桥路浦东大道(庆宁寺)-金桥路锦绣东路),金杨路金口路,121.586485,31.255402
1052路(金桥路浦东大道(庆宁寺)-金桥路锦绣东路),枣庄路银山路,121.590945,31.253639
1052路(金桥路浦东大道(庆宁寺)-金桥路锦绣东路),红枫路蓝天路,121.595379,31.250343
1052路(金桥路浦东大道(庆宁寺)-金桥路锦绣东路),红枫路新金桥路,121.597243,31.248969
1052路(金桥路浦东大道(庆宁寺)-金桥路锦绣东路),明月路红枫路,121.601469,31.246206
1052路(金桥路浦东大道(庆宁寺)-金桥路锦绣东路),明月路金桥路,121.603809,31.248359
1052路(金桥路浦东大道(庆宁寺)-金桥路锦绣东路),金桥路锦绣东路,121.607551,31.244315
1058路(新金桥路金豫路-祖冲之路广兰路),新金桥路金豫路,121.622884,31.260223
1058路(新金桥路金豫路-祖冲之路广兰路),金豫路宁桥路,121.625593,31.257111
1058路(新金桥路金豫路-祖冲之路广兰路),金豫路云桥路,121.626563,31.254556
1058路(新金桥路金豫路-祖冲之路广兰路),金豫路川桥路,121.627187,31.25248
1058路(新金桥路金豫路-祖冲之路广兰路),金豫路桂桥路,121.627799,31.249209
1058路(新金桥路金豫路-祖冲之路广兰路),金葵路金豫路,121.628473,31.244516
1058路(新金桥路金豫路-祖冲之路广兰路),金葵路申江路,121.633026,31.24472
1058路(新金桥路金豫路-祖冲之路广兰路),金葵路张东路,121.638093,31.244785
1058路(新金桥路金豫路-祖冲之路广兰路),张东路翠柏路,121.639278,31.238221
1058路(新金桥路金豫路-祖冲之路广兰路),浦东新区党校,121.63798,31.232462
1058路(新金桥路金豫路-祖冲之路广兰路),张东路龙东大道,121.638564,31.228606
1058路(新金桥路金豫路-祖冲之路广兰路),丹桂路金秋路,121.632649,31.221689
1058路(新金桥路金豫路-祖冲之路广兰路),祖冲之路广兰路,121.627326,31.21686
1055路(唐镇地铁站-界龙村),唐镇地铁站,121.66344,31.220995
1055路(唐镇地铁站-界龙村),唐陆路唐镇路,121.661482,31.216651
1055路(唐镇地铁站-界龙村),唐陆路创新路,121.66656,31.208343
1055路(唐镇地铁站-界龙村),南曹,121.667687,31.20593
1055路(唐镇地铁站-界龙村),微捷路华夏东路,121.669668,31.19961
1055路(唐镇地铁站-界龙村),三灶浜,121.670878,31.19287
1055路(唐镇地铁站-界龙村),乐乡,121.672048,31.187574
1055路(唐镇地铁站-界龙村),仓库场,121.672271,31.18378
1055路(唐镇地铁站-界龙村),栏杆,121.672711,31.17962
1055路(唐镇地铁站-界龙村),界龙一路栏学路,121.674431,31.175492
1055路(唐镇地铁站-界龙村),华家宅,121.683819,31.178952
1055路(唐镇地铁站-界龙村),界龙村,121.689918,31.18171
1050路(华夏西路云台路(东方医院南院)-秀沿西路),华夏西路云台路(东方医院南院),121.521467,31.155081
1050路(华夏西路云台路(东方医院南院)-秀沿西路),东明路华夏西路,121.527253,31.155857
1050路(华夏西路云台路(东方医院南院)-秀沿西路),东明路永泰路,121.530464,31.151315
1050路(华夏西路云台路(东方医院南院)-秀沿西路),永泰路环林东路,121.535575,31.149534
1050路(华夏西路云台路(东方医院南院)-秀沿西路),秀沿西路杨高南路,121.544945,31.136302
1050路(华夏西路云台路(东方医院南院)-秀沿西路),秀沿西路康颂路,121.542187,31.135946
1050路(华夏西路云台路(东方医院南院)-秀沿西路),秀沿西路,121.538104,31.136514
1051路(康杉路临御路-御霞路御衡路),康杉路临御路,121.564877,31.165626
1051路(康杉路临御路-御霞路御衡路),御北路康杉路,121.566288,31.164533
1051路(康杉路临御路-御霞路御衡路),御北路沪南路,121.569032,31.16512
1051路(康杉路临御路-御霞路御衡路),御桥路御青路,121.575278,31.163976
1051路(康杉路临御路-御霞路御衡路),御水路京浦路,121.581438,31.162617
1051路(康杉路临御路-御霞路御衡路),御云路御秀路,121.584724,31.159789
